collect_scheduled_date,collect_token,pickup_date,quantity,title,unique_client,dependents_qty,household,preferred_languages,primary_contact,Sex,status,age_group,family_name,pickup_month,pickup_day,distance_km,days_since_last_visit,days_since_last_pickup,visit_count,visits_last_1m,visits_last_3m,visits_last_6m,client_returned,recent_returned_1m,recent_returned_3m,recent_returned_6m,missed_pickup,scheduled_but_missed,is_future_scheduled,schedule_pickup_gap_days,scheduled_month,scheduled_weekday,pickup_weekday
2024-06-16 03:00:00,6IXGMJ,2024-06-24 14:41:00,1,Food Hamper,1696014573140x578524280594292500,1,yes,"Somali , Arabic",1702664942212x951935632599643500,Female,Active,36-60,Family 267,6.0,16,0.823240289793943,70,62.0,9,1,5,6,1,1,1,1,0,False,False,8.0,6,Sunday,Monday
2024-07-16 03:00:00,B70CV1,2024-07-30 14:03:00,1,Food Hamper,1696014573140x578524280594292500,1,yes,"Somali , Arabic",1702664942212x951935632599643500,Female,Active,36-60,Family 267,7.0,16,0.823240289793943,40,26.0,9,1,5,6,1,1,1,1,0,False,False,14.0,7,Tuesday,Tuesday
2024-08-16 03:00:00,6PS3TV,,1,Food Hamper,1696014573140x578524280594292500,1,yes,"Somali , Arabic",1702664942212x951935632599643500,Female,Active,36-60,Family 267,,16,0.823240289793943,9,,9,1,5,6,1,1,1,1,1,True,False,,8,Friday,
2024-09-16 03:00:00,1ALQI6,,1,Food Hamper,1696014573140x578524280594292500,1,yes,"Somali , Arabic",1702664942212x951935632599643500,Female,Active,36-60,Family 267,,16,0.823240289793943,-22,,9,1,5,6,1,1,1,1,1,True,True,,9,Monday,
2024-10-16 03:00:00,UMOKNA,,1,Food Hamper,1696014573140x578524280594292500,1,yes,"Somali , Arabic",1702664942212x951935632599643500,Female,Active,36-60,Family 267,,16,0.823240289793943,-52,,9,1,5,6,1,1,1,1,1,True,True,,10,Wednesday,
2024-11-16 04:00:00,UVB9F0,,1,Food Hamper,1696014573140x578524280594292500,1,yes,"Somali , Arabic",1702664942212x951935632599643500,Female,Active,36-60,Family 267,,16,0.823240289793943,-83,,9,1,5,6,1,1,1,1,1,True,True,,11,Saturday,
2024-12-16 04:00:00,MCJDZD,,1,Food Hamper,1696014573140x578524280594292500,1,yes,"Somali , Arabic",1702664942212x951935632599643500,Female,Active,36-60,Family 267,,16,0.823240289793943,-113,,9,1,5,6,1,1,1,1,1,True,True,,12,Monday,
2025-01-16 04:00:00,1URSFP,,1,Food Hamper,1696014573140x578524280594292500,1,yes,"Somali , Arabic",1702664942212x951935632599643500,Female,Active,36-60,Family 267,,16,0.823240289793943,-144,,9,1,5,6,1,1,1,1,1,True,True,,1,Thursday,
2024-01-16 04:00:00,3T7H98,2024-01-16 15:42:00,1,Food Hamper,1696013587091x383544066864960400,7,yes,"Arabic , Turkish",1702664927005x127113992391562290,Male,Active,36-60,Family 142,1.0,16,3.514648583691339,222,222.0,9,2,4,6,1,1,1,1,0,False,False,0.0,1,Tuesday,Tuesday
2024-02-16 04:00:00,13YEX1,2024-02-22 17:35:00,1,Food Hamper,1696013587091x383544066864960400,7,yes,"Arabic , Turkish",1702664927005x127113992391562290,Male,Active,36-60,Family 142,2.0,16,3.514648583691339,191,185.0,9,2,4,6,1,1,1,1,0,False,False,6.0,2,Friday,Thursday
2024-03-16 03:00:00,A9GYX7,2024-03-28 15:21:00,1,Food Hamper,1696013587091x383544066864960400,7,yes,"Arabic , Turkish",1702664927005x127113992391562290,Male,Active,36-60,Family 142,3.0,16,3.514648583691339,162,150.0,9,2,4,6,1,1,1,1,0,False,False,12.0,3,Saturday,Thursday
2024-04-16 03:00:00,2C6CMI,2024-04-29 16:53:00,1,Food Hamper,1696013587091x383544066864960400,7,yes,"Arabic , Turkish",1702664927005x127113992391562290,Male,Active,36-60,Family 142,4.0,16,3.514648583691339,131,118.0,9,2,4,6,1,1,1,1,0,False,False,13.0,4,Tuesday,Monday
2024-05-16 03:00:00,3AFG15,,1,Food Hamper,1696013587091x383544066864960400,7,yes,"Arabic , Turkish",1702664927005x127113992391562290,Male,Active,36-60,Family 142,,16,3.514648583691339,101,,9,2,4,6,1,1,1,1,1,True,False,,5,Thursday,
2024-06-16 03:00:00,LRQJCS,2024-06-25 17:33:00,1,Food Hamper,1696013587091x383544066864960400,7,yes,"Arabic , Turkish",1702664927005x127113992391562290,Male,Active,36-60,Family 142,6.0,16,3.514648583691339,70,61.0,9,2,4,6,1,1,1,1,0,False,False,9.0,6,Sunday,Tuesday
2024-07-16 03:00:00,QNWA4T,2024-08-01 17:36:00,1,Food Hamper,1696013587091x383544066864960400,7,yes,"Arabic , Turkish",1702664927005x127113992391562290,Male,Active,36-60,Family 142,8.0,16,3.514648583691339,40,24.0,9,2,4,6,1,1,1,1,0,False,False,16.0,7,Tuesday,Thursday
2024-08-02 03:00:00,6NDP36,2024-08-01 17:36:00,1,Food Hamper,1696013587091x383544066864960400,7,yes,"Arabic , Turkish",1702664927005x127113992391562290,Male,Active,36-60,Family 142,8.0,2,3.514648583691339,23,24.0,9,2,4,6,1,1,1,1,0,False,False,-1.0,8,Friday,Thursday
2024-09-02 03:00:00,3.63E+06,,1,Food Hamper,1696013587091x383544066864960400,7,yes,"Arabic , Turkish",1702664927005x127113992391562290,Male,Active,36-60,Family 142,,2,3.514648583691339,-8,,9,2,4,6,1,1,1,1,1,True,True,,9,Monday,
2024-10-02 03:00:00,NSDGS7,,1,Food Hamper,1696013587091x383544066864960400,7,yes,"Arabic , Turkish",1702664927005x127113992391562290,Male,Active,36-60,Family 142,,2,3.514648583691339,-38,,9,2,4,6,1,1,1,1,1,True,True,,10,Wednesday,
2024-11-02 03:00:00,FPJKKO,,1,Food Hamper,1696013587091x383544066864960400,7,yes,"Arabic , Turkish",1702664927005x127113992391562290,Male,Active,36-60,Family 142,,2,3.514648583691339,-69,,9,2,4,6,1,1,1,1,1,True,True,,11,Saturday,
2024-12-02 04:00:00,OU92BH,,1,Food Hamper,1696013587091x383544066864960400,7,yes,"Arabic , Turkish",1702664927005x127113992391562290,Male,Active,36-60,Family 142,,2,3.514648583691339,-99,,9,2,4,6,1,1,1,1,1,True,True,,12,Monday,
2025-01-02 04:00:00,47QGAN,,1,Food Hamper,1696013587091x383544066864960400,7,yes,"Arabic , Turkish",1702664927005x127113992391562290,Male,Active,36-60,Family 142,,2,3.514648583691339,-130,,9,2,4,6,1,1,1,1,1,True,True,,1,Thursday,
2024-01-16 04:00:00,IV1OAI,2024-01-16 15:55:00,1,Food Hamper,1696015712886x901289838951938400,4,Unknown,Unknown,1702664948364x562204395132400960,Female,Active,36-60,Family 371,1.0,16,9.192763164525177,222,222.0,9,1,3,6,1,1,1,1,0,False,False,0.0,1,Tuesday,Tuesday
2024-03-16 03:00:00,ZPJEB8,2024-03-20 14:07:00,1,Food Hamper,1696015712886x901289838951938400,4,Unknown,Unknown,1702664948364x562204395132400960,Female,Active,36-60,Family 371,3.0,16,9.192763164525177,162,158.0,9,1,3,6,1,1,1,1,0,False,False,4.0,3,Saturday,Wednesday
2024-04-20 03:00:00,FR1ZX1,2024-04-24 16:58:00,1,Food Hamper,1696015712886x901289838951938400,4,Unknown,Unknown,1702664948364x562204395132400960,Female,Active,36-60,Family 371,4.0,20,9.192763164525177,127,123.0,9,1,3,6,1,1,1,1,0,False,False,4.0,4,Saturday,Wednesday
2024-05-24 03:00:00,CWNZB9,2024-05-22 15:43:00,1,Food Hamper,1696015712886x901289838951938400,4,Unknown,Unknown,1702664948364x562204395132400960,Female,Active,36-60,Family 371,5.0,24,9.192763164525177,93,95.0,9,1,3,6,1,1,1,1,0,False,False,-2.0,5,Friday,Wednesday
2024-06-24 03:00:00,1O8R39,2024-06-25 18:07:00,1,Food Hamper,1696015712886x901289838951938400,4,Unknown,Unknown,1702664948364x562204395132400960,Female,Active,36-60,Family 371,6.0,24,9.192763164525177,62,61.0,9,1,3,6,1,1,1,1,0,False,False,1.0,6,Monday,Tuesday
2024-07-24 03:00:00,X5FP1T,2024-07-29 15:28:00,1,Food Hamper,1696015712886x901289838951938400,4,Unknown,Unknown,1702664948364x562204395132400960,Female,Active,36-60,Family 371,7.0,24,9.192763164525177,32,27.0,9,1,3,6,1,1,1,1,0,False,False,5.0,7,Wednesday,Monday
2024-08-24 03:00:00,XPZ9HS,,1,Food Hamper,1696015712886x901289838951938400,4,Unknown,Unknown,1702664948364x562204395132400960,Female,Active,36-60,Family 371,,24,9.192763164525177,1,,9,1,3,6,1,1,1,1,1,True,False,,8,Saturday,
2024-09-24 03:00:00,ZAGHGZ,,1,Food Hamper,1696015712886x901289838951938400,4,Unknown,Unknown,1702664948364x562204395132400960,Female,Active,36-60,Family 371,,24,9.192763164525177,-30,,9,1,3,6,1,1,1,1,1,True,True,,9,Tuesday,
2024-10-24 03:00:00,E6XTE0,,1,Food Hamper,1696015712886x901289838951938400,4,Unknown,Unknown,1702664948364x562204395132400960,Female,Active,36-60,Family 371,,24,9.192763164525177,-60,,9,1,3,6,1,1,1,1,1,True,True,,10,Thursday,
2024-11-24 04:00:00,RIY2OI,,1,Food Hamper,1696015712886x901289838951938400,4,Unknown,Unknown,1702664948364x562204395132400960,Female,Active,36-60,Family 371,,24,9.192763164525177,-91,,9,1,3,6,1,1,1,1,1,True,True,,11,Sunday,
2024-12-24 04:00:00,T7VWTX,,1,Food Hamper,1696015712886x901289838951938400,4,Unknown,Unknown,1702664948364x562204395132400960,Female,Active,36-60,Family 371,,24,9.192763164525177,-121,,9,1,3,6,1,1,1,1,1,True,True,,12,Tuesday,
2025-01-24 04:00:00,VPQ3I9,,1,Food Hamper,1696015712886x901289838951938400,4,Unknown,Unknown,1702664948364x562204395132400960,Female,Active,36-60,Family 371,,24,9.192763164525177,-152,,9,1,3,6,1,1,1,1,1,True,True,,1,Friday,
2024-01-16 04:00:00,AMZHM9,,1,Food Hamper,1696014459188x936675906276229800,5,yes,Arabic,1702664908178x850304526042070000,Male,Active,36-60,Family 313,,16,8.783351925390525,222,,12,1,8,9,1,1,1,1,1,True,False,,1,Tuesday,
2024-02-16 04:00:00,GP7ZJ1,2024-02-15 18:02:00,1,Food Hamper,1696014459188x936675906276229800,5,yes,Arabic,1702664908178x850304526042070000,Male,Active,36-60,Family 313,2.0,16,8.783351925390525,191,192.0,12,1,8,9,1,1,1,1,0,False,False,-1.0,2,Friday,Thursday
2024-03-16 03:00:00,5O5LKM,2024-03-14 16:16:00,1,Food Hamper,1696014459188x936675906276229800,5,yes,Arabic,1702664908178x850304526042070000,Male,Active,36-60,Family 313,3.0,16,8.783351925390525,162,164.0,12,1,8,9,1,1,1,1,0,False,False,-2.0,3,Saturday,Thursday
2024-04-16 03:00:00,Z5LRCD,2024-06-18 15:27:00,1,Food Hamper,1696014459188x936675906276229800,5,yes,Arabic,1702664908178x850304526042070000,Male,Active,36-60,Family 313,6.0,16,8.783351925390525,131,68.0,12,1,8,9,1,1,1,1,0,False,False,63.0,4,Tuesday,Tuesday
2024-05-16 03:00:00,OQ25LE,2024-06-18 15:28:00,1,Food Hamper,1696014459188x936675906276229800,5,yes,Arabic,1702664908178x850304526042070000,Male,Active,36-60,Family 313,6.0,16,8.783351925390525,101,68.0,12,1,8,9,1,1,1,1,0,False,False,33.0,5,Thursday,Tuesday
2024-06-16 03:00:00,HEJ3EN,2024-06-18 15:28:00,1,Food Hamper,1696014459188x936675906276229800,5,yes,Arabic,1702664908178x850304526042070000,Male,Active,36-60,Family 313,6.0,16,8.783351925390525,70,68.0,12,1,8,9,1,1,1,1,0,False,False,2.0,6,Sunday,Tuesday
2024-07-16 03:00:00,XSZTVN,2024-07-22 16:27:00,1,Food Hamper,1696014459188x936675906276229800,5,yes,Arabic,1702664908178x850304526042070000,Male,Active,36-60,Family 313,7.0,16,8.783351925390525,40,34.0,12,1,8,9,1,1,1,1,0,False,False,6.0,7,Tuesday,Monday
2024-08-16 03:00:00,LH5V6O,2024-08-19 15:36:00,1,Food Hamper,1696014459188x936675906276229800,5,yes,Arabic,1702664908178x850304526042070000,Male,Active,36-60,Family 313,8.0,16,8.783351925390525,9,6.0,12,1,8,9,1,1,1,1,0,False,False,3.0,8,Friday,Monday
2024-09-16 03:00:00,8QXDUV,,1,Food Hamper,1696014459188x936675906276229800,5,yes,Arabic,1702664908178x850304526042070000,Male,Active,36-60,Family 313,,16,8.783351925390525,-22,,12,1,8,9,1,1,1,1,1,True,True,,9,Monday,
2024-10-16 03:00:00,KWOEQI,,1,Food Hamper,1696014459188x936675906276229800,5,yes,Arabic,1702664908178x850304526042070000,Male,Active,36-60,Family 313,,16,8.783351925390525,-52,,12,1,8,9,1,1,1,1,1,True,True,,10,Wednesday,
2024-11-16 04:00:00,UHGBML,,1,Food Hamper,1696014459188x936675906276229800,5,yes,Arabic,1702664908178x850304526042070000,Male,Active,36-60,Family 313,,16,8.783351925390525,-83,,12,1,8,9,1,1,1,1,1,True,True,,11,Saturday,
2024-12-16 04:00:00,4TI7UI,,1,Food Hamper,1696014459188x936675906276229800,5,yes,Arabic,1702664908178x850304526042070000,Male,Active,36-60,Family 313,,16,8.783351925390525,-113,,12,1,8,9,1,1,1,1,1,True,True,,12,Monday,
2025-01-16 04:00:00,QWC1K5,,1,Food Hamper,1696014459188x936675906276229800,5,yes,Arabic,1702664908178x850304526042070000,Male,Active,36-60,Family 313,,16,8.783351925390525,-144,,12,1,8,9,1,1,1,1,1,True,True,,1,Thursday,
2024-01-16 04:00:00,PNTGFF,2024-01-16 16:40:00,1,Food Hamper,1696017759419x303920321704576040,7,yes,Somali,1702664879045x211195324593109760,Female,Pending,36-60,Family 220,1.0,16,8.583664402030363,222,222.0,9,0,4,5,1,0,1,1,0,False,False,0.0,1,Tuesday,Tuesday
2024-02-16 04:00:00,DET4ZS,2024-02-22 17:09:00,1,Food Hamper,1696017759419x303920321704576040,7,yes,Somali,1702664879045x211195324593109760,Female,Pending,36-60,Family 220,2.0,16,8.583664402030363,191,185.0,9,0,4,5,1,0,1,1,0,False,False,6.0,2,Friday,Thursday
2024-03-16 03:00:00,1ZCM4W,2024-03-25 15:17:00,1,Food Hamper,1696017759419x303920321704576040,7,yes,Somali,1702664879045x211195324593109760,Female,Pending,36-60,Family 220,3.0,16,8.583664402030363,162,153.0,9,0,4,5,1,0,1,1,0,False,False,9.0,3,Saturday,Monday
2024-04-16 03:00:00,MMFV2M,,1,Food Hamper,1696017759419x303920321704576040,7,yes,Somali,1702664879045x211195324593109760,Female,Pending,36-60,Family 220,,16,8.583664402030363,131,,9,0,4,5,1,0,1,1,1,True,False,,4,Tuesday,
2024-05-16 03:00:00,PAC4HW,2024-05-29 14:59:00,1,Food Hamper,1696017759419x303920321704576040,7,yes,Somali,1702664879045x211195324593109760,Female,Pending,36-60,Family 220,5.0,16,8.583664402030363,101,88.0,9,0,4,5,1,0,1,1,0,False,False,13.0,5,Thursday,Wednesday
2024-06-29 03:00:00,M3D4OK,,1,Food Hamper,1696017759419x303920321704576040,7,yes,Somali,1702664879045x211195324593109760,Female,Pending,36-60,Family 220,,29,8.583664402030363,57,,9,0,4,5,1,0,1,1,1,True,False,,6,Saturday,
2024-07-29 03:00:00,KMS01H,2024-07-02 16:03:00,1,Food Hamper,1696017759419x303920321704576040,7,yes,Somali,1702664879045x211195324593109760,Female,Pending,36-60,Family 220,7.0,29,8.583664402030363,27,54.0,9,0,4,5,1,0,1,1,0,False,False,-27.0,7,Monday,Tuesday
2024-08-29 03:00:00,Q2U2WT,,1,Food Hamper,1696017759419x303920321704576040,7,yes,Somali,1702664879045x211195324593109760,Female,Pending,36-60,Family 220,,29,8.583664402030363,-4,,9,0,4,5,1,0,1,1,1,True,True,,8,Thursday,
2024-09-29 03:00:00,WIYONP,,1,Food Hamper,1696017759419x303920321704576040,7,yes,Somali,1702664879045x211195324593109760,Female,Pending,36-60,Family 220,,29,8.583664402030363,-35,,9,0,4,5,1,0,1,1,1,True,True,,9,Sunday,
2024-10-29 03:00:00,6EJOPB,,1,Food Hamper,1696017759419x303920321704576040,7,yes,Somali,1702664879045x211195324593109760,Female,Pending,36-60,Family 220,,29,8.583664402030363,-65,,9,0,4,5,1,0,1,1,1,True,True,,10,Tuesday,
2024-11-29 04:00:00,KHFH0H,,1,Food Hamper,1696017759419x303920321704576040,7,yes,Somali,1702664879045x211195324593109760,Female,Pending,36-60,Family 220,,29,8.583664402030363,-96,,9,0,4,5,1,0,1,1,1,True,True,,11,Friday,
2024-12-29 04:00:00,T2JZO3,,1,Food Hamper,1696017759419x303920321704576040,7,yes,Somali,1702664879045x211195324593109760,Female,Pending,36-60,Family 220,,29,8.583664402030363,-126,,9,0,4,5,1,0,1,1,1,True,True,,12,Sunday,
2025-01-29 04:00:00,RHSPFU,,1,Food Hamper,1696017759419x303920321704576040,7,yes,Somali,1702664879045x211195324593109760,Female,Pending,36-60,Family 220,,29,8.583664402030363,-157,,9,0,4,5,1,0,1,1,1,True,True,,1,Wednesday,
2024-01-16 04:00:00,3MYT0T,2024-01-16 16:46:00,1,Food Hamper,1696016551406x774294803672549000,5,yes,"Somali , English",1702664875568x806729681247275800,Female,Active,36-60,Family 221,1.0,16,10.159572231601777,222,222.0,11,1,5,7,1,1,1,1,0,False,False,0.0,1,Tuesday,Tuesday
2024-02-16 04:00:00,PKQUEH,2024-02-22 17:07:00,1,Food Hamper,1696016551406x774294803672549000,5,yes,"Somali , English",1702664875568x806729681247275800,Female,Active,36-60,Family 221,2.0,16,10.159572231601777,191,185.0,11,1,5,7,1,1,1,1,0,False,False,6.0,2,Friday,Thursday
2024-03-16 03:00:00,Q4PTA5,2024-03-21 15:54:00,1,Food Hamper,1696016551406x774294803672549000,5,yes,"Somali , English",1702664875568x806729681247275800,Female,Active,36-60,Family 221,3.0,16,10.159572231601777,162,157.0,11,1,5,7,1,1,1,1,0,False,False,5.0,3,Saturday,Thursday
2024-04-21 03:00:00,EBZ02X,2024-04-30 15:57:00,1,Food Hamper,1696016551406x774294803672549000,5,yes,"Somali , English",1702664875568x806729681247275800,Female,Active,36-60,Family 221,4.0,21,10.159572231601777,126,117.0,11,1,5,7,1,1,1,1,0,False,False,9.0,4,Sunday,Tuesday
2024-05-21 03:00:00,NELXR7,2024-05-30 16:37:00,1,Food Hamper,1696016551406x774294803672549000,5,yes,"Somali , English",1702664875568x806729681247275800,Female,Active,36-60,Family 221,5.0,21,10.159572231601777,96,87.0,11,1,5,7,1,1,1,1,0,False,False,9.0,5,Tuesday,Thursday
2024-06-21 03:00:00,28CNPR,,1,Food Hamper,1696016551406x774294803672549000,5,yes,"Somali , English",1702664875568x806729681247275800,Female,Active,36-60,Family 221,,21,10.159572231601777,65,,11,1,5,7,1,1,1,1,1,True,False,,6,Friday,
2024-07-21 03:00:00,IVXIOY,2024-07-08 16:46:00,1,Food Hamper,1696016551406x774294803672549000,5,yes,"Somali , English",1702664875568x806729681247275800,Female,Active,36-60,Family 221,7.0,21,10.159572231601777,35,48.0,11,1,5,7,1,1,1,1,0,False,False,-13.0,7,Sunday,Monday
2024-08-21 03:00:00,DB7PBQ,2024-08-12 17:46:00,1,Food Hamper,1696016551406x774294803672549000,5,yes,"Somali , English",1702664875568x806729681247275800,Female,Active,36-60,Family 221,8.0,21,10.159572231601777,4,13.0,11,1,5,7,1,1,1,1,0,False,False,-9.0,8,Wednesday,Monday
2024-09-21 03:00:00,LCEHEU,,1,Food Hamper,1696016551406x774294803672549000,5,yes,"Somali , English",1702664875568x806729681247275800,Female,Active,36-60,Family 221,,21,10.159572231601777,-27,,11,1,5,7,1,1,1,1,1,True,True,,9,Saturday,
2024-10-21 03:00:00,6E6TYF,,1,Food Hamper,1696016551406x774294803672549000,5,yes,"Somali , English",1702664875568x806729681247275800,Female,Active,36-60,Family 221,,21,10.159572231601777,-57,,11,1,5,7,1,1,1,1,1,True,True,,10,Monday,
2024-11-21 04:00:00,6U4I39,,1,Food Hamper,1696016551406x774294803672549000,5,yes,"Somali , English",1702664875568x806729681247275800,Female,Active,36-60,Family 221,,21,10.159572231601777,-88,,11,1,5,7,1,1,1,1,1,True,True,,11,Thursday,
2024-12-21 04:00:00,9M2PKZ,,1,Food Hamper,1696016551406x774294803672549000,5,yes,"Somali , English",1702664875568x806729681247275800,Female,Active,36-60,Family 221,,21,10.159572231601777,-118,,11,1,5,7,1,1,1,1,1,True,True,,12,Saturday,
2025-01-21 04:00:00,V95Y18,,1,Food Hamper,1696016551406x774294803672549000,5,yes,"Somali , English",1702664875568x806729681247275800,Female,Active,36-60,Family 221,,21,10.159572231601777,-149,,11,1,5,7,1,1,1,1,1,True,True,,1,Tuesday,
2024-01-16 04:00:00,KXQZE6,2024-01-16 16:56:00,1,Food Hamper,1696015558776x451387912409597630,2,yes,"Arabic , English",1702664873812x704720771813129600,Female,Active,36-60,Family 177,1.0,16,8.09357663974458,222,222.0,10,1,4,7,1,1,1,1,0,False,False,0.0,1,Tuesday,Tuesday
2024-02-16 04:00:00,WQBFCR,,1,Food Hamper,1696015558776x451387912409597630,2,yes,"Arabic , English",1702664873812x704720771813129600,Female,Active,36-60,Family 177,,16,8.09357663974458,191,,10,1,4,7,1,1,1,1,1,True,False,,2,Friday,
2024-03-16 03:00:00,7RF7VD,2024-03-14 16:15:00,1,Food Hamper,1696015558776x451387912409597630,2,yes,"Arabic , English",1702664873812x704720771813129600,Female,Active,36-60,Family 177,3.0,16,8.09357663974458,162,164.0,10,1,4,7,1,1,1,1,0,False,False,-2.0,3,Saturday,Thursday
2024-04-16 03:00:00,O9IZE8,2024-04-15 15:37:00,1,Food Hamper,1696015558776x451387912409597630,2,yes,"Arabic , English",1702664873812x704720771813129600,Female,Active,36-60,Family 177,4.0,16,8.09357663974458,131,132.0,10,1,4,7,1,1,1,1,0,False,False,-1.0,4,Tuesday,Monday
2024-05-16 03:00:00,0R0XGM,2024-05-15 14:31:00,1,Food Hamper,1696015558776x451387912409597630,2,yes,"Arabic , English",1702664873812x704720771813129600,Female,Active,36-60,Family 177,5.0,16,8.09357663974458,101,102.0,10,1,4,7,1,1,1,1,0,False,False,-1.0,5,Thursday,Wednesday
2024-06-15 03:00:00,M831E3,2024-06-13 15:14:00,1,Food Hamper,1696015558776x451387912409597630,2,yes,"Arabic , English",1702664873812x704720771813129600,Female,Active,36-60,Family 177,6.0,15,8.09357663974458,71,73.0,10,1,4,7,1,1,1,1,0,False,False,-2.0,6,Saturday,Thursday
2024-07-15 03:00:00,3Z9MUM,2024-07-22 18:04:00,1,Food Hamper,1696015558776x451387912409597630,2,yes,"Arabic , English",1702664873812x704720771813129600,Female,Active,36-60,Family 177,7.0,15,8.09357663974458,41,34.0,10,1,4,7,1,1,1,1,0,False,False,7.0,7,Monday,Monday
2024-08-15 03:00:00,YTU3SO,2024-08-15 15:50:00,1,Food Hamper,1696015558776x451387912409597630,2,yes,"Arabic , English",1702664873812x704720771813129600,Female,Active,36-60,Family 177,8.0,15,8.09357663974458,10,10.0,10,1,4,7,1,1,1,1,0,False,False,0.0,8,Thursday,Thursday
2024-09-15 03:00:00,Z3O7US,,1,Food Hamper,1696015558776x451387912409597630,2,yes,"Arabic , English",1702664873812x704720771813129600,Female,Active,36-60,Family 177,,15,8.09357663974458,-21,,10,1,4,7,1,1,1,1,1,True,True,,9,Sunday,
2024-10-15 03:00:00,N16JZL,,1,Food Hamper,1696015558776x451387912409597630,2,yes,"Arabic , English",1702664873812x704720771813129600,Female,Active,36-60,Family 177,,15,8.09357663974458,-51,,10,1,4,7,1,1,1,1,1,True,True,,10,Tuesday,
2024-11-15 04:00:00,VRM3U7,,1,Food Hamper,1696015558776x451387912409597630,2,yes,"Arabic , English",1702664873812x704720771813129600,Female,Active,36-60,Family 177,,15,8.09357663974458,-82,,10,1,4,7,1,1,1,1,1,True,True,,11,Friday,
2024-12-15 04:00:00,QIPXQ2,,1,Food Hamper,1696015558776x451387912409597630,2,yes,"Arabic , English",1702664873812x704720771813129600,Female,Active,36-60,Family 177,,15,8.09357663974458,-112,,10,1,4,7,1,1,1,1,1,True,True,,12,Sunday,
2025-01-15 04:00:00,WZ4ZRK,,1,Food Hamper,1696015558776x451387912409597630,2,yes,"Arabic , English",1702664873812x704720771813129600,Female,Active,36-60,Family 177,,15,8.09357663974458,-143,,10,1,4,7,1,1,1,1,1,True,True,,1,Wednesday,
2024-01-16 04:00:00,I28BS3,2024-01-16 17:23:00,1,Food Hamper,1696018354755x396782535925497100,1,yes,"Arabic , English",1702664876654x360193427354323460,Female,Active,60+,Family 699,1.0,16,8.516961186543053,222,222.0,9,1,3,6,1,1,1,1,0,False,False,0.0,1,Tuesday,Tuesday
2024-02-16 04:00:00,P9KAKR,2024-02-15 16:23:00,1,Food Hamper,1696018354755x396782535925497100,1,yes,"Arabic , English",1702664876654x360193427354323460,Female,Active,60+,Family 699,2.0,16,8.516961186543053,191,192.0,9,1,3,6,1,1,1,1,0,False,False,-1.0,2,Friday,Thursday
2024-03-16 03:00:00,NYJYTG,2024-03-14 15:52:00,1,Food Hamper,1696018354755x396782535925497100,1,yes,"Arabic , English",1702664876654x360193427354323460,Female,Active,60+,Family 699,3.0,16,8.516961186543053,162,164.0,9,1,3,6,1,1,1,1,0,False,False,-2.0,3,Saturday,Thursday
2024-04-16 03:00:00,ZYRI44,2024-04-16 15:41:00,1,Food Hamper,1696018354755x396782535925497100,1,yes,"Arabic , English",1702664876654x360193427354323460,Female,Active,60+,Family 699,4.0,16,8.516961186543053,131,131.0,9,1,3,6,1,1,1,1,0,False,False,0.0,4,Tuesday,Tuesday
2024-05-16 03:00:00,MMVSRD,2024-05-15 14:27:00,1,Food Hamper,1696018354755x396782535925497100,1,yes,"Arabic , English",1702664876654x360193427354323460,Female,Active,60+,Family 699,5.0,16,8.516961186543053,101,102.0,9,1,3,6,1,1,1,1,0,False,False,-1.0,5,Thursday,Wednesday
2024-06-15 03:00:00,X6XFP6,2024-06-19 15:19:00,1,Food Hamper,1696018354755x396782535925497100,1,yes,"Arabic , English",1702664876654x360193427354323460,Female,Active,60+,Family 699,6.0,15,8.516961186543053,71,67.0,9,1,3,6,1,1,1,1,0,False,False,4.0,6,Saturday,Wednesday
2024-07-19 03:00:00,UTNDZ9,,1,Food Hamper,1696018354755x396782535925497100,1,yes,"Arabic , English",1702664876654x360193427354323460,Female,Active,60+,Family 699,,19,8.516961186543053,37,,9,1,3,6,1,1,1,1,1,True,False,,7,Friday,
2024-08-19 03:00:00,RQ145F,2024-08-20 14:43:00,1,Food Hamper,1696018354755x396782535925497100,1,yes,"Arabic , English",1702664876654x360193427354323460,Female,Active,60+,Family 699,8.0,19,8.516961186543053,6,5.0,9,1,3,6,1,1,1,1,0,False,False,1.0,8,Monday,Tuesday
2024-09-19 03:00:00,BXIJX3,,1,Food Hamper,1696018354755x396782535925497100,1,yes,"Arabic , English",1702664876654x360193427354323460,Female,Active,60+,Family 699,,19,8.516961186543053,-25,,9,1,3,6,1,1,1,1,1,True,True,,9,Thursday,
2024-10-19 03:00:00,OYJZVW,,1,Food Hamper,1696018354755x396782535925497100,1,yes,"Arabic , English",1702664876654x360193427354323460,Female,Active,60+,Family 699,,19,8.516961186543053,-55,,9,1,3,6,1,1,1,1,1,True,True,,10,Saturday,
2024-11-19 04:00:00,LCCW7U,,1,Food Hamper,1696018354755x396782535925497100,1,yes,"Arabic , English",1702664876654x360193427354323460,Female,Active,60+,Family 699,,19,8.516961186543053,-86,,9,1,3,6,1,1,1,1,1,True,True,,11,Tuesday,
2024-12-19 04:00:00,V3SCF2,,1,Food Hamper,1696018354755x396782535925497100,1,yes,"Arabic , English",1702664876654x360193427354323460,Female,Active,60+,Family 699,,19,8.516961186543053,-116,,9,1,3,6,1,1,1,1,1,True,True,,12,Thursday,
